categoria;subcategoria;prestacion;tipo_prestacion;fecha_ingreso;hora_ingreso;domicilio_comuna;domicilio_barrio;domiclio_calle;domicilio_altura;lat;lon;canal;genero;estado_del_contacto;fecha_cierre_contacto;hora_cierre_contacto
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;14/10/2021;19:48:49;15;CHACARITA;;6180;-34.5920038242302;-58.4474118268403;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;14/10/2021;14:58:50;1;MONSERRAT;;615;-34.6150550569163;-58.3732171878485;App BA 147;Masculino;Abierto;;
CALLES Y VEREDAS;OTROS;AJUSTE DE CHAPA METÁLICA POR RUIDOS MOLESTOS EN CALLE;Solicitud;14/10/2021;20:19:35;5;ALMAGRO;;4039;-34.615801193381;-58.4235872221024;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;14/10/2021;12:47:36;13;BELGRANO;;;-34.5521939781754;-58.444879833221;GCS Web;Masculino;Cerrado;14/10/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;DERRAME DE LÍQUIDOS PELIGROSOS / INDUSTRIALES;Denuncia;15/10/2021;19:11:41;6;CABALLITO;;549;-34.6189856740284;-58.4558053120499;App BA 147;Femenino;Cerrado;19/10/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;15/10/2021;21:10:47;6;CABALLITO;;73;-34.6247560292451;-58.4543808335158;App BA 147;Masculino;Cerrado;18/10/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;15/10/2021;19:53:32;6;CABALLITO;;73;-34.6247560292451;-58.4543808335158;App BA 147;Femenino;Cerrado;18/10/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;15/10/2021;15:17:31;14;PALERMO;;1392;-34.5846222859771;-58.4427371230162;GCS Web;Femenino;Cerrado;02/11/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;MALOS OLORES / HUMOS / GASES TÓXICOS;Denuncia;15/10/2021;17:57:50;6;CABALLITO;;117;-34.6109701959608;-58.4323641780613;GCS Web;Masculino;Cerrado;03/11/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;15/10/2021;12:50:56;11;VILLA GRAL. MITRE;;1540;-34.6041339340473;-58.4633148146312;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;15/10/2021;10:54:41;2;RECOLETA;;1242;-34.5939022172562;-58.3970885307687;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;15/10/2021;23:20:00;14;PALERMO;;1800;-34.590084643051;-58.4202502864392;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;15/10/2021;12:08:32;14;PALERMO;;4191;-34.5901365651129;-58.4200339665999;GCS Web;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;15/10/2021;07:01:51;1;MONSERRAT;;1600;-34.6091689589201;-58.3892784130803;GCS Web;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;15/10/2021;18:52:59;12;SAAVEDRA;;2955;-34.5494697441011;-58.4748545989007;GCS Web;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;15/10/2021;10:06:42;1;MONSERRAT;;1600;-34.6091689589201;-58.3892784130803;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;15/10/2021;18:35:26;14;PALERMO;;4389;-34.5796540775315;-58.4232416788616;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;DERRAME DE LÍQUIDOS PELIGROSOS / INDUSTRIALES;Denuncia;15/10/2021;15:22:32;13;BELGRANO;;;-34.554863462514;-58.4613553785764;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;16/10/2021;16:37:23;13;BELGRANO;;1853;-34.5626464158072;-58.4518353097779;App BA 147;Femenino;Cerrado;27/10/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;16/10/2021;17:04:02;6;CABALLITO;;872;-34.6104663557441;-58.4440206840431;GCS Web;Femenino;Cerrado;20/10/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;16/10/2021;07:58:28;6;CABALLITO;;424;-34.614588929249;-58.4409243544933;GCS Web;Masculino;Cerrado;03/11/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;16/10/2021;20:05:57;14;PALERMO;;1833;-34.5892606437016;-58.4246664757232;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;16/10/2021;22:32:44;5;ALMAGRO;;4118;-34.6117280964053;-58.4245366095309;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;16/10/2021;01:29:31;4;BARRACAS;;1779;-34.6565209202744;-58.3870036012664;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;16/10/2021;03:12:51;14;PALERMO;;1799;-34.5906304070362;-58.4139651940185;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;16/10/2021;08:17:26;15;VILLA CRESPO;;1147;-34.5939341129664;-58.4317368423181;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;16/10/2021;03:35:05;6;CABALLITO;;585;-34.6258878175366;-58.4358830784291;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;16/10/2021;04:23:14;7;PARQUE CHACABUCO;;724;-34.6286379354362;-58.4375587402874;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;16/10/2021;22:02:49;14;PALERMO;;6054;-34.5780393207632;-58.4382246811583;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;17/10/2021;00:10:06;14;PALERMO;;5443;-34.5882667923558;-58.4389790805065;App BA 147;Masculino;Cerrado;27/10/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;17/10/2021;04:57:21;14;PALERMO;;1502;-34.5892838776498;-58.431147546339;App BA 147;Femenino;Cerrado;27/10/2021;00:00:00
CALLES Y VEREDAS;OTROS;AJUSTE DE CHAPA METÁLICA POR RUIDOS MOLESTOS EN CALLE;Solicitud;17/10/2021;21:01:52;1;MONSERRAT;;588;-34.6127140132219;-58.3744823164438;GCS Web;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;MALOS OLORES / HUMOS / GASES TÓXICOS;Denuncia;17/10/2021;12:42:33;5;ALMAGRO;;3946;-34.5986148193122;-58.4211138429855;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;17/10/2021;02:49:03;14;PALERMO;;2074;-34.5810700104093;-58.4328666027957;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;17/10/2021;12:32:11;1;RETIRO;;433;-34.5984746041904;-58.3733749069151;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;17/10/2021;00:11:49;5;ALMAGRO;;4538;-34.6041261447337;-58.429449936098;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;17/10/2021;23:37:39;2;RECOLETA;;366;-34.5895203838421;-58.3885772644303;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;MALOS OLORES / HUMOS / GASES TÓXICOS;Denuncia;18/10/2021;15:54:40;7;FLORES;;2633;-34.6321813177696;-58.4649369948037;App BA 147;Femenino;Cerrado;27/10/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;DERRAME DE LÍQUIDOS PELIGROSOS / INDUSTRIALES;Denuncia;18/10/2021;00:09:18;14;PALERMO;;5454;-34.5852776517552;-58.4349630581922;App BA 147;Masculino;Cerrado;19/10/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;MALOS OLORES / HUMOS / GASES TÓXICOS;Denuncia;18/10/2021;17:39:04;2;RECOLETA;;3690;-34.5703882041853;-58.3993161452206;App BA 147;Masculino;Cerrado;03/11/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;18/10/2021;00:59:05;11;VILLA DEVOTO;;4020;-34.6062054208453;-58.5051581912958;App BA 147;Femenino;Cerrado;18/10/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;18/10/2021;19:48:42;2;RECOLETA;;1767;-34.5889712236173;-58.3961539688546;App BA 147;Femenino;Cerrado;27/10/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;18/10/2021;08:31:34;6;CABALLITO;;175;-34.6272809303999;-58.429249978797;App BA 147;Masculino;Cerrado;22/10/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;18/10/2021;03:59:34;12;SAAVEDRA;;3525;-34.5571011772361;-58.4808603187249;App BA 147;Femenino;Cerrado;18/10/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;18/10/2021;10:20:50;2;RECOLETA;;2237;-34.5868682963359;-58.4006331043993;GCS Web;Masculino;Cerrado;02/11/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;18/10/2021;19:13:34;1;SAN TELMO;;630;-34.6185702794308;-58.3748166967833;GCS Web;Masculino;Cerrado;27/10/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;MALOS OLORES / HUMOS / GASES TÓXICOS;Denuncia;18/10/2021;16:54:24;11;VILLA GRAL. MITRE;;1984;-34.6093290859537;-58.4741746578191;GCS Web;Femenino;Cerrado;22/10/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;18/10/2021;12:59:00;1;CONSTITUCION;;905;-34.6186662296137;-58.3787786932188;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;18/10/2021;14:15:30;9;LINIERS;;7180;-34.6501137603043;-58.5262994099902;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;18/10/2021;17:24:53;4;BARRACAS;;40;-34.6343981866198;-58.3865445776915;GCS Web;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;18/10/2021;17:36:22;8;VILLA SOLDATI;;4547;-34.6766618338365;-58.4527481173882;GCS Web;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;18/10/2021;23:25:39;9;MATADEROS;;2377;-34.6631652738466;-58.5044388105019;GCS Web;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;18/10/2021;14:14:20;4;BARRACAS;;2252;-34.6332993013563;-58.3824937625316;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;18/10/2021;13:34:51;3;BALVANERA;;2829;-34.6112530828733;-58.4062830522096;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;18/10/2021;13:25:10;3;BALVANERA;;2880;-34.6017019986456;-58.4066439387036;App BA 147;Masculino;Abierto;;
CALLES Y VEREDAS;OTROS;AJUSTE DE CHAPA METÁLICA POR RUIDOS MOLESTOS EN CALLE;Solicitud;18/10/2021;12:25:04;2;RECOLETA;;2288;-34.5866480932042;-58.4004696709907;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;DERRAME DE LÍQUIDOS PELIGROSOS / INDUSTRIALES;Denuncia;19/10/2021;13:50:01;9;MATADEROS;;7448;-34.6664599638987;-58.5105962489569;App BA 147;Masculino;Cerrado;19/10/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;19/10/2021;02:31:44;14;PALERMO;;1110;-34.5965862204905;-58.4155298881224;App BA 147;Masculino;Cerrado;02/11/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;19/10/2021;19:07:40;6;CABALLITO;;1252;-34.6094903543892;-58.4557520124188;App BA 147;Masculino;Cerrado;03/11/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;19/10/2021;20:44:51;12;VILLA URQUIZA;;2885;-34.5752750549488;-58.4975257962664;GCS Web;Masculino;Cerrado;27/10/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;19/10/2021;14:50:23;13;COLEGIALES;;3488;-34.5786286457594;-58.4557616861409;GCS Web;Femenino;Cerrado;27/10/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;MALOS OLORES / HUMOS / GASES TÓXICOS;Denuncia;19/10/2021;15:29:24;12;VILLA PUEYRREDON;;2386;-34.5827148617005;-58.4962552126256;GCS Web;Femenino;Cerrado;27/10/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;CONTROL AMBIENTAL;CONSULTA TÉCNICA SOBRE TRAMITES DE INSCRIPCIÓN EN EL REGISTRO DE ACTIVIDADES CATALOGADAS COMO POTENCIALMENTE CONTAMINANTES POR RUIDOS Y VIBRACIONES (RAC);Solicitud;19/10/2021;11:42:32;12;VILLA PUEYRREDON;;5153;-34.5849565555778;-58.5094883915109;GCS Web;Masculino;Cerrado;21/10/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;19/10/2021;17:38:34;6;CABALLITO;;755;-34.6216119592438;-58.4387969417381;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;19/10/2021;17:37:51;2;RECOLETA;;1749;-34.5891059144475;-58.3962645049745;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;19/10/2021;02:01:20;5;ALMAGRO;;3642;-34.6174488452837;-58.4175114298912;GCS Web;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;19/10/2021;22:37:11;5;BOEDO;;1262;-34.6300217629264;-58.4259757479628;GCS Web;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;19/10/2021;18:14:28;3;BALVANERA;;16;-34.6107680376461;-58.4116857484885;GCS Web;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;19/10/2021;16:36:22;2;RECOLETA;;1742;-34.588995635191;-58.3962815468527;GCS Web;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;19/10/2021;15:31:40;4;PARQUE PATRICIOS;;3245;-34.6378207385568;-58.4101228774158;GCS Web;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;19/10/2021;14:33:43;6;CABALLITO;;745;-34.6169915409364;-58.4579307682276;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;19/10/2021;16:38:05;12;VILLA PUEYRREDON;;2699;-34.5792159261059;-58.5047938385074;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;20/10/2021;10:23:18;14;PALERMO;;1975;-34.5862679290861;-58.4263208824467;Comuna;Femenino;Cerrado;27/10/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;DERRAME DE LÍQUIDOS PELIGROSOS / INDUSTRIALES;Denuncia;20/10/2021;21:16:43;12;SAAVEDRA;;3219;-34.5477368534375;-58.4805807369049;App BA 147;Masculino;Cerrado;25/10/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;MALOS OLORES / HUMOS / GASES TÓXICOS;Denuncia;20/10/2021;13:47:50;7;FLORES;;2771;-34.6226101348111;-58.471288269349;App BA 147;Femenino;Cerrado;25/10/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;20/10/2021;13:12:28;13;COLEGIALES;;3168;-34.577686794287;-58.4491457517477;App BA 147;Femenino;Cerrado;27/10/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;20/10/2021;13:49:18;14;PALERMO;;3993;-34.5800799401291;-58.4157876588628;App BA 147;Femenino;Cerrado;21/10/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;20/10/2021;13:52:22;14;PALERMO;;3989;-34.5801086162939;-58.4156954585873;App BA 147;Femenino;Cerrado;21/10/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;20/10/2021;13:15:27;11;VILLA DEVOTO;;3644;-34.5946612466904;-58.509952224728;App BA 147;Masculino;Cerrado;27/10/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;20/10/2021;21:46:09;15;VILLA CRESPO;;1026;-34.5937331513935;-58.4339403384958;GCS Web;Femenino;Cerrado;01/11/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;DERRAME DE LÍQUIDOS PELIGROSOS / INDUSTRIALES;Denuncia;20/10/2021;08:25:26;4;BARRACAS;;2737;-34.6494074859425;-58.3850483485962;GCS Web;Masculino;Cerrado;25/10/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;20/10/2021;14:20:16;1;RETIRO;;357;-34.5984014197582;-58.372393337391;Comuna;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;MALOS OLORES / HUMOS / GASES TÓXICOS;Denuncia;20/10/2021;18:07:06;13;COLEGIALES;;3025;-34.5712926589136;-58.4584742841363;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;20/10/2021;14:01:07;6;CABALLITO;;830;-34.6114600905559;-58.44427094394;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;20/10/2021;15:39:25;6;CABALLITO;;603;-34.6239021173416;-58.4289365730493;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;20/10/2021;21:51:16;1;MONSERRAT;;524;-34.6149093461655;-58.3736663175137;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;20/10/2021;17:50:30;6;CABALLITO;;830;-34.6114600905559;-58.44427094394;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;20/10/2021;14:16:17;6;CABALLITO;;830;-34.6114600905559;-58.44427094394;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;20/10/2021;10:33:45;5;BOEDO;;2019;-34.636587155304;-58.4193200169761;GCS Web;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;20/10/2021;17:00:56;6;CABALLITO;;830;-34.6114600905559;-58.44427094394;GCS Web;Femenino;Abierto;;
